_id,ltable_id,rtable_id,ltable_Name,ltable_Sale Price,ltable_Category,ltable_Author,ltable_ISBN10,ltable_Pages,ltable_Publisher,ltable_Language,ltable_Dimensions,ltable_Weight,ltable_Rating,rtable_Name,rtable_Sale Price,rtable_Category,rtable_Author,rtable_ISBN10,rtable_Pages,rtable_Publisher,rtable_Language,rtable_Dimensions,rtable_Weight,rtable_Rating
1107,1840,417,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,Roses Are Red (Alex Cross),7.2,Books > Literature & Fiction > Fiction > Psychological > Best seller ranking: > # > 4176 >  > in > Books > # > 26 >  > in > Books > Mystery & Suspense > # > 14 >  > in > Books > Mystery & Suspense > Thrillers,James Patterson,6605487,400.0,Grand Central Pub Mass Market,English,6.75 x 4.25 x 1.00 Inches,,4.3333
1108,1840,522,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,Cross Country (Alex Cross),9.89,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 5992 >  > in > Books > # > 44 >  > in > Books > Mystery & Suspense > # > 6 >  > in > Books > Mystery & Suspense > Suspense",James Patterson,044653630X,448.0,VisionGrand Central Publishing,English,7.75 x 4.25 x 1.50 Inches (US),,5.0
1109,1840,583,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,Cat & Mouse (Alex Cross),7.19,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural > Best seller ranking: > # > 9377 >  > in > Books > # > 127 >  > in > Books > General",James Patterson,6606187,480.0,Grand Central Pub Mass Market,English,7.00 x 4.00 x 1.00 Inches,,
1110,1840,585,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,KILL ALEX CROSS,9.52,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 3430 >  > in > Books > # > 19 >  > in > Books > Mystery & Suspense > # > 10 >  > in > Books > Mystery & Suspense > Thrillers",James Patterson,145551019X,400.0,VisionGrand Central Publishing,English,7.62 x 4.25 x 1.12 Inches (US),,5.0
1113,1840,871,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,The People vs. Alex Cross,17.34,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Crime",James Patterson,316273902,432.0,"Little, Brown and Company",English,9.62 x 6.38 x 1.38 Inches (US),,
1114,1840,931,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,"Alex Cross, Run",12.42,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 8336 >  > in > Books > # > 751 >  > in > Books > Literature & Fiction > # > 143 >  > in > Books > Literature & Fiction > General",James Patterson,5521506,432.0,Grand Central Publishing,English,8.00 x 5.25 x 1.12 Inches (US),,
1115,1840,952,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,"Alex Cross, Run",8.52,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 2654 >  > in > Books > # > 203 >  > in > Books > Literature & Fiction > # > 35 >  > in > Books > Literature & Fiction > General",James Patterson,6571846,416.0,VisionGrand Central Publishing,English,7.50 x 4.25 x 1.25 Inches (US),,
1116,1840,1105,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,Four Blind Mice (Alex Cross),7.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 6823 >  > in > Books > # > 604 >  > in > Books > Literature & Fiction > # > 111 >  > in > Books > Literature & Fiction > General",James Patterson,6613262,416.0,Grand Central Publishing,English,6.75 x 4.25 x 1.12 Inches (US),,
1117,1840,1406,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,"I, Alex Cross",9.94,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 5107 >  > in > Books > # > 419 >  > in > Books > Literature & Fiction > # > 57 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6561969,400.0,VisionGrand Central Publishing,English,7.50 x 4.25 x 1.00 Inches (US),,
1118,1840,1411,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,"Alex Cross, Run",14.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",James Patterson,161969817X,,Hachette Audio,English,,,
1119,1840,1683,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,Alex Cross,13.25,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",James Patterson,552353X,432.0,Grand Central Publishing,English,8.00 x 5.25 x 1.25 Inches (US),,
1120,1840,1789,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,"Kiss the Girls (Alex Cross, No. 2)",7.21,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 6251 >  > in > Books > # > 527 >  > in > Books > Literature & Fiction > # > 79 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6601241,496.0,Grand Central Pub Mass Market,English,7.00 x 4.50 x 1.25 Inches,,5.0
1121,1840,2086,Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,"Mary, Mary (Alex Cross Novels)",7.1,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General > Best seller ranking: > # > 7967 >  > in > Books > # > 717 >  > in > Books > Literature & Fiction > # > 103 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6619039,435.0,Grand Central Pub Mass Market,English,7.50 x 4.25 x 1.25 Inches,,
1125,1847,785,The Dark Tower III,8.99,Books > Literature & Fiction > Genre Fiction,Stephen King,1501161822,720.0,Pocket Books ,English,4.1 x 1 x 7.5 inches,14.1 ounces,4.3,Dark Tower V,16.22,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Dark Fantasy,Stephen King,743251628,736.0,Scribner,English,8.38 x 139.70 x 45.72 Inches (US),,5.0
1127,1847,1181,The Dark Tower III,8.99,Books > Literature & Fiction > Genre Fiction,Stephen King,1501161822,720.0,Pocket Books ,English,4.1 x 1 x 7.5 inches,14.1 ounces,4.3,The Dark Tower III ,9.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Dark Fantasy,Stephen King,1161820,720.0,Pocket Books,English,190.50 x 104.78 x 25.40 Millimeters,,
1131,1851,81,A Gathering of Secrets,24.29,"Books > Mystery, Thriller & Suspense > Mystery",Linda Castillo,1250121310,320.0,Minotaur Books ,English,6.1 x 9.2 inches,1.7 pounds,,A Gathering of Secrets,26.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural",Linda Castillo,1250121310,320.0,St. Martin's PressMinotaur Books,English,,,
1132,1856,143,Dynasty of Evil Star Wars,7.08,Books > Literature & Fiction > Action & Adventure,Drew Karpyshyn,345511573,336.0,Del Rey; Reprint edition ,English,4.1 x 0.9 x 6.8 inches,10.4 ounces,4.6,Star Wars,7.08,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure > Best seller ranking: > # > 8428 >  > in > Books > # > 760 >  > in > Books > Literature & Fiction > # > 48 >  > in > Books > Literature & Fiction > Science Fiction,"Karpyshyn, Drew",345511573,319.0,Random House,English,7.00 x 4.25 x 1.00 Inches,,5.0
1133,1856,868,Dynasty of Evil Star Wars,7.08,Books > Literature & Fiction > Action & Adventure,Drew Karpyshyn,345511573,336.0,Del Rey; Reprint edition ,English,4.1 x 0.9 x 6.8 inches,10.4 ounces,4.6,Star Wars,16.18,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,"Karpyshyn, Drew",99492024,,Cornerstone,,,,
1134,1856,1195,Dynasty of Evil Star Wars,7.08,Books > Literature & Fiction > Action & Adventure,Drew Karpyshyn,345511573,336.0,Del Rey; Reprint edition ,English,4.1 x 0.9 x 6.8 inches,10.4 ounces,4.6,Star Wars Darth Bane Path of Destruction,7.19,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera > Best seller ranking: > # > 7461 >  > in > Books > # > 672 >  > in > Books > Literature & Fiction > # > 42 >  > in > Books > Literature & Fiction > Science Fiction,"Karpyshyn, Drew",5477379,416.0,Random House,English,7.25 x 4.50 x 1.25 Inches,,
1135,1856,1792,Dynasty of Evil Star Wars,7.08,Books > Literature & Fiction > Action & Adventure,Drew Karpyshyn,345511573,336.0,Del Rey; Reprint edition ,English,4.1 x 0.9 x 6.8 inches,10.4 ounces,4.6,STAR WARS,7.19,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera > Best seller ranking: > # > 3591 >  > in > Books > # > 277 >  > in > Books > Literature & Fiction > # > 17 >  > in > Books > Literature & Fiction > Science Fiction,"KARPYSHYN, DREW",5511351,368.0,Random House,English,7.25 x 4.25 x 1.00 Inches,,
1136,1860,773,Before They Are Hanged The First Law,12.99,Books > Literature & Fiction > Genre Fiction,Joe Abercrombie,316387355,560.0,Orbit ,English,6 x 1.5 x 9.2 inches,1.4 pounds,4.6,Before They Are Hanged,13.87,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Joe Abercrombie,638735X,560.0,Orbit,English,9.25 x 6.00 x 1.50 Inches (US),,
1137,1860,1156,Before They Are Hanged The First Law,12.99,Books > Literature & Fiction > Genre Fiction,Joe Abercrombie,316387355,560.0,Orbit ,English,6 x 1.5 x 9.2 inches,1.4 pounds,4.6,BEFORE THEY ARE HANGED,23.6,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Abercrombie, Joe",,,Orion Publishing Co,,,,
1141,1864,1605,The One Man,6.98,Books > Literature & Fiction > World Literature,Andrew Gross,1250079527,496.0,St. Martin's Paperbacks ,English,4.2 x 1 x 7.5 inches,9.1 ounces,4.6,The One Man,6.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Historical",Andrew Gross,79526,496.0,St. Martin's PressSt. Martin's Paperbacks,English,7.48 x 105.41 x 26.54 Inches (US),,
1142,1866,926,The Obsidian Chamber Agent Pendergast series,7.73,Books > Literature & Fiction > Genre Fiction,Douglas Preston,145553689X,496.0,Grand Central Publishing; Reissue edition ,English,4.2 x 1 x 7.5 inches,10.6 ounces,4.2,The Obsidian Chamber,16.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Douglas Preston Lincoln Child,5536910,416.0,Grand Central Publishing,English,9.25 x 6.25 x 1.50 Inches (US),,5.0
1143,1868,2230,House of Secrets,6.47,Books > Literature & Fiction > Genre Fiction,V.C. Andrews,1501162500,400.0,Pocket Books ,English,4.1 x 1 x 6.8 inches,4.2 ounces,4.1,House of Secrets,6.77,Books > Literature & Fiction > Fiction > Sagas,V.C. Andrews,1501162500,400.0,Pocket Books,English,171.45 x 4.12 x 1.00 Inches,,1.0
1144,1873,1646,14th Deadly Sin Women's Murder Club,6.82,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455584983,336.0,Vision ,English,4.2 x 0.9 x 7.5 inches,7 ounces,4.3,14TH DEADLY SIN,6.72,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",James Patterson Maxine Paetro,5584985,336.0,VisionGrand Central Publishing,English,,,5.0
1146,1877,565,One Second After A John Matherson Novel,9.27,Books > Science Fiction & Fantasy > Science Fiction,William R. Forstchen,765327252,352.0,Forge Books; 1 edition ,English,5.8 x 1 x 9.2 inches,12 ounces,4.5,One Year After,10.85,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",William R. Forstchen,765376725,304.0,Tom Doherty AssociatesForge Books,,235.71 x 6.16 x 20.95 Millimeters,,
1148,1877,2168,One Second After A John Matherson Novel,9.27,Books > Science Fiction & Fantasy > Science Fiction,William R. Forstchen,765327252,352.0,Forge Books; 1 edition ,English,5.8 x 1 x 9.2 inches,12 ounces,4.5,One Second After,9.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",William R. Forstchen,5327258,352.0,Tom Doherty AssociatesForge Books,English,9.19 x 148.08 x 25.02 Inches (US),,4.5
1149,1881,1485,The Return of the King,10.73,Books > Science Fiction & Fantasy > Fantasy,J.R.R. Tolkien,054792819X,432.0,Mariner Books; Reissue edition ,English,5.5 x 1 x 8.2 inches,14.4 ounces,4.7,The Return of the King ,11.64,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,J.R.R. Tolkien,054792819X,432.0,Houghton Mifflin HarcourtMariner Books,English,8.25 x 139.70 x 26.57 Inches (US),,
1150,1887,1385,Red Seas Under Red Skies Gentleman Bastards,8.09,Books > Literature & Fiction > Action & Adventure,Scott Lynch,553588958,760.0,Bantam Spectra; Reissue edition ,English,4.2 x 1.2 x 6.9 inches,13.6 ounces,4.3,Red Seas Under Red Skies,8.09,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 25191 >  > in > Books > # > 37 >  > in > Books > New Releases > # > 34 >  > in > Books > New Releases > New & Noteworthy,"Lynch, Scott",3588951,760.0,Random House,English,6.75 x 4.10 x 1.20 Inches,,
1152,1891,348,Catalyst Star Wars,8.98,Books > Literature & Fiction > Genre Fiction,James Luceno,1101967005,496.0,Del Rey; Media Tie In edition ,English,4.2 x 1 x 7.5 inches,7.7 ounces,4.2,CATALYST (STAR WARS),8.98,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"LUCENO, JAMES",196700X,496.0,Random House,English,7.50 x 4.20 x 1.00 Inches,,
1153,1891,1148,Catalyst Star Wars,8.98,Books > Literature & Fiction > Genre Fiction,James Luceno,1101967005,496.0,Del Rey; Media Tie In edition ,English,4.2 x 1 x 7.5 inches,7.7 ounces,4.2,STAR WARS,8.4,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera > Best seller ranking: > # > 3193 >  > in > Books > # > 244 >  > in > Books > Literature & Fiction > # > 14 >  > in > Books > Literature & Fiction > Science Fiction,"LUCENO, JAMES",345511298,496.0,,,,,5.0
1154,1891,1528,Catalyst Star Wars,8.98,Books > Literature & Fiction > Genre Fiction,James Luceno,1101967005,496.0,Del Rey; Media Tie In edition ,English,4.2 x 1 x 7.5 inches,7.7 ounces,4.2,Star Wars,16.42,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General,"Luceno, James",99542641,,Cornerstone,,,,
1155,1892,1387,The Running Man,8.89,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Stephen King,1501143859,416.0,Pocket Books; Reissue edition ,English,4.1 x 0.9 x 7.5 inches,8 ounces,4.3,The Running Man,6.61,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,Stephen King,1143859,416.0,Pocket Books,English,190.50 x 104.78 x 22.86 Millimeters,,
1156,1905,1356,"The Well of Ascension Mistborn, Book 2",6.88,Books > Literature & Fiction > Action & Adventure,Brandon Sanderson,765356139,796.0,Tor Fantasy; Reprint edition ,English,4.1 x 1.3 x 6.8 inches,15.2 ounces,4.4,The Well of Ascension,6.88,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Brandon Sanderson,5356137,816.0,Tom Doherty AssociatesTor Fantasy,English,173.48 x 4.07 x 34.04 Millimeters,,4.0
1157,1943,489,12th of Never Women's Murder Club,12.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515795,432.0,Grand Central Publishing; 1st Printing edition ,English,5.2 x 1.2 x 8 inches,12.8 ounces,4.5,Confessions of a Murder Suspect,6.36,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Women Sleuths",James Patterson Maxine Paetro,5547744,352.0,"Little, Brown and Companyjimmy patterson",English,6.75 x 4.25 x 1.00 Inches (US),,5.0
1158,1943,1212,12th of Never Women's Murder Club,12.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515795,432.0,Grand Central Publishing; 1st Printing edition ,English,5.2 x 1.2 x 8 inches,12.8 ounces,4.5,12TH OF NEVER,9.82,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 19705 >  > in > Books > # > 3 >  > in > Books > Promotional Titles",James Patterson Maxine Paetro,5515780,400.0,VisionGrand Central Publishing,English,7.50 x 4.25 x 1.25 Inches (US),,
1159,1943,2331,12th of Never Women's Murder Club,12.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515795,432.0,Grand Central Publishing; 1st Printing edition ,English,5.2 x 1.2 x 8 inches,12.8 ounces,4.5,12th of Never,12.56,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Women Sleuths",James Patterson Maxine Paetro,147895163X,,Hachette Audio,English,,,
1161,1952,1716,Nemesis Games The Expanse,,Books > Science Fiction & Fantasy > Science Fiction,James S. A. Corey,316334715,576.0,Orbit; Reprint edition ,English,6 x 1.5 x 9.2 inches,1.4 pounds,4.6,Nemesis Games,14.06,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure,James S. A. Corey,6334711,576.0,Orbit,English,9.25 x 6.00 x 1.50 Inches (US),,
1162,1957,2076,Deadhouse Gates,8.98,Books > Literature & Fiction > Action & Adventure,Steven Erikson,765348799,843.0,Tor Fantasy; 1st edition ,English,4.2 x 1.4 x 6.8 inches,1.9 pounds,4.4,Deadhouse Gates,8.98,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Steven Erikson,5348791,864.0,Tom Doherty AssociatesTor Fantasy,English,172.97 x 107.19 x 1.39 Millimeters,,
1163,1960,1328,Kenobi,7.99,Books > Literature & Fiction > Action & Adventure,John Jackson Miller,345546849,464.0,Del Rey ,English,4.2 x 1 x 6.9 inches,7.8 ounces,4.2,KENOBI,7.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"MILLER, JOHN JACKSON",5546845,464.0,Random House,English,7.25 x 4.50 x 1.25 Inches,,
1165,1969,1499,Mind Game,19.03,"Books > Mystery, Thriller & Suspense > Mystery",Iris Johansen,1250075858,384.0,St. Martin's Press; 1st edition ,English,6.4 x 1.3 x 9.6 inches,1.3 pounds,4.6,Mind Game,21.68,Books > Walmart Best Sellers,Iris Johansen,1250075858,384.0,St. Martin's Press,English,9.25 x 155.57 x 1.28 Inches (US),,
1168,1982,1796,The Library at Mount Char Paperback ,10.87,Books > Literature & Fiction > Genre Fiction,Scott Hawkins,553418629,400.0,Broadway Books; Reprint edition ,English,5.2 x 0.9 x 8 inches,11.2 ounces,4.4,The Library at Mount Char,13.36,Books > Literature & Fiction > Fiction > Horror,"Hawkins, Scott",3418620,390.0,Random House Inc,,5.25 x 8.00 x 0.75 Inches,,
1172,2010,1007,The Murder at the Vicarage Miss Marple Mysteries,8.98,Books > Literature & Fiction > Genre Fiction,Agatha Christie,62073605,304.0,William Morrow Paperbacks; Reprint edition ,English,5.3 x 0.7 x 8 inches,8 ounces,4.3,The Murder at the Vicarage,8.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Traditional > Best seller ranking: > # > 34777 >  > in > Books > # > 438 >  > in > Books > Mystery & Suspense > # > 9 >  > in > Books > Mystery & Suspense > Traditional British","Christie, Agatha",207360X,285.0,HarperCollins,English,8.50 x 5.75 x 1.00 Inches,,
1174,2015,14,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Along Came a Spider (Alex Cross),6.48,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Espionage > Best seller ranking: > # > 4990 >  > in > Books > # > 31 >  > in > Books > Mystery & Suspense > # > 1 >  > in > Books > Mystery & Suspense > Police Procedural",James Patterson,6364196,528.0,Grand Central Pub Mass Market,English,6.75 x 4.00 x 1.00 Inches,,
1175,2015,417,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Roses Are Red (Alex Cross),7.2,Books > Literature & Fiction > Fiction > Psychological > Best seller ranking: > # > 4176 >  > in > Books > # > 26 >  > in > Books > Mystery & Suspense > # > 14 >  > in > Books > Mystery & Suspense > Thrillers,James Patterson,6605487,400.0,Grand Central Pub Mass Market,English,6.75 x 4.25 x 1.00 Inches,,4.3333
1176,2015,522,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Cross Country (Alex Cross),9.89,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 5992 >  > in > Books > # > 44 >  > in > Books > Mystery & Suspense > # > 6 >  > in > Books > Mystery & Suspense > Suspense",James Patterson,044653630X,448.0,VisionGrand Central Publishing,English,7.75 x 4.25 x 1.50 Inches (US),,5.0
1177,2015,583,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Cat & Mouse (Alex Cross),7.19,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural > Best seller ranking: > # > 9377 >  > in > Books > # > 127 >  > in > Books > General",James Patterson,6606187,480.0,Grand Central Pub Mass Market,English,7.00 x 4.00 x 1.00 Inches,,
1178,2015,585,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,KILL ALEX CROSS,9.52,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 3430 >  > in > Books > # > 19 >  > in > Books > Mystery & Suspense > # > 10 >  > in > Books > Mystery & Suspense > Thrillers",James Patterson,145551019X,400.0,VisionGrand Central Publishing,English,7.62 x 4.25 x 1.12 Inches (US),,5.0
1181,2015,871,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,The People vs. Alex Cross,17.34,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Crime",James Patterson,316273902,432.0,"Little, Brown and Company",English,9.62 x 6.38 x 1.38 Inches (US),,
1182,2015,931,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,"Alex Cross, Run",12.42,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 8336 >  > in > Books > # > 751 >  > in > Books > Literature & Fiction > # > 143 >  > in > Books > Literature & Fiction > General",James Patterson,5521506,432.0,Grand Central Publishing,English,8.00 x 5.25 x 1.12 Inches (US),,
1183,2015,952,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,"Alex Cross, Run",8.52,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 2654 >  > in > Books > # > 203 >  > in > Books > Literature & Fiction > # > 35 >  > in > Books > Literature & Fiction > General",James Patterson,6571846,416.0,VisionGrand Central Publishing,English,7.50 x 4.25 x 1.25 Inches (US),,
1184,2015,1105,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Four Blind Mice (Alex Cross),7.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 6823 >  > in > Books > # > 604 >  > in > Books > Literature & Fiction > # > 111 >  > in > Books > Literature & Fiction > General",James Patterson,6613262,416.0,Grand Central Publishing,English,6.75 x 4.25 x 1.12 Inches (US),,
1185,2015,1406,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,"I, Alex Cross",9.94,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 5107 >  > in > Books > # > 419 >  > in > Books > Literature & Fiction > # > 57 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6561969,400.0,VisionGrand Central Publishing,English,7.50 x 4.25 x 1.00 Inches (US),,
