_id,ltable_id,rtable_id,ltable_Name,ltable_Sale Price,ltable_Category,ltable_Author,ltable_ISBN10,ltable_Pages,ltable_Publisher,ltable_Language,ltable_Dimensions,ltable_Weight,ltable_Rating,rtable_Name,rtable_Sale Price,rtable_Category,rtable_Author,rtable_ISBN10,rtable_Pages,rtable_Publisher,rtable_Language,rtable_Dimensions,rtable_Weight,rtable_Rating
12766,2961,1871,Cuffed Honor Bound,12.72,Books > Literature & Fiction > Erotica,Angel Payne,1947222236,364.0,Waterhouse Press ,English,5.5 x 0.8 x 8 inches,13.9 ounces,4.6,Cuffed,12.72,Books > Literature & Fiction > Fiction > Romance > Contemporary,"Payne, Angel",1947222236,364.0,Ingram Pub Services,English,8.00 x 5.50 x 0.75 Inches,,
12917,835,1910,The Girl Before,10.77,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",JP Delaney,425285065,368.0,Ballantine Books; Reprint edition ,English,5.5 x 0.8 x 8.2 inches,10.2 ounces,4.0,GIRL BEFORE,10.77,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense","DELANEY, JP",425285065,368.0,Random House Inc,English,8.00 x 5.50 x 1.00 Inches,,
12930,1192,1913,The Life We Bury Paperback ,11.96,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Allen Eskens,1616149981,303.0,Seventh Street Books; First Paperback Edition edition ,English,5.5 x 0.9 x 8.3 inches,9.6 ounces,4.4,The Life We Bury,13.14,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General > Best seller ranking: > # > 1937 >  > in > Books > # > 136 >  > in > Books > Literature & Fiction > # > 19 >  > in > Books > Literature & Fiction > Mystery & Suspense","Eskens, Allen",1616149981,303.0,Random House Inc,English,5.50 x 8.25 x 0.75 Inches,,5.0
13201,913,1931,The Murder House Paperback ,9.2,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson David Ellis,145558990X,480.0,Grand Central Publishing; Reprint edition ,English,5.2 x 1.2 x 8 inches,12.6 ounces,4.5,The Murder House,9.2,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",David Ellis James Patterson,145558990X,480.0,Grand Central Publishing,English,8.00 x 5.25 x 1.25 Inches (US),,
13304,2421,1942,Misadventures of a Backup Bride Misadventures Series,10.99,Books > Literature & Fiction > United States,Shayla Black,194389342X,280.0,Waterhouse Press ,English,6 x 0.8 x 8 inches,9.9 ounces,4.6,Misadventures of a Backup Bride,10.99,Books > Literature & Fiction > Fiction > Romance > Contemporary,"Black, Shayla",194389342X,193.0,Ingram Pub Services,English,8.00 x 6.00 x 0.75 Inches,,
13348,73,1946,Fifty Fifty Harriet Blue,16.79,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,316513229,,"Little, Brown and Company ",English,6.4 x 1.4 x 9.6 inches,1.4 pounds,3.7,Fifty Fifty,21.62,Books > Women's History Month Books > Women's History Month Fiction,James Patterson Candice Fox,316513229,400.0,"Little, Brown and Company",English,9.62 x 6.38 x 1.38 Inches (US),,
13461,76,1964,The Kremlin's Candidate,18.35,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jason Matthews,1501140086,,Scribner ,English,6 x 1.2 x 9 inches,1.3 pounds,3.9,The Kremlin's Candidate,20.29,Books > Mother's Day Books > Mother's Day Literature & Fiction Books,Jason Matthews,1501140086,448.0,Scribner,English,228.60 x 6.00 x 1.25 Millimeters,,
13482,3028,1969,My Unexpected Forever The Beaumont Series,13.49,Books > Romance > Contemporary,Heidi McLaughlin,989373835,380.0,Heidi McLaughlin; 2 edition ,English,5 x 0.9 x 8 inches,1.1 pounds,4.7,My Unexpected Forever,13.49,Books > Literature & Fiction > Fiction > Romance > Contemporary,"McLaughlin, Heidi",989373835,376.0,Heidi McLaughlin,English,5.00 x 0.78 x 7.99 Inches,,
13579,2975,1990,HALO,10.62,Books > Science Fiction & Fantasy > Science Fiction,Matt Forbeck,150113261X,416.0,Gallery Books ,English,5.3 x 1.1 x 8.2 inches,11.4 ounces,4.1,HALO,13.25,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Military,Matt Forbeck,150113261X,416.0,Gallery Books,English,8.25 x 5.31 x 1.10 Inches (US),,
13648,2390,1997,Thursdays at Eight,4.78,Books > Literature & Fiction > Genre Fiction,Debbie Macomber,778330443,384.0,MIRA ,English,4.2 x 1 x 6.6 inches,6.4 ounces,4.7,Thursdays at Eight,4.78,Books > Literature & Fiction > Fiction > Contemporary Women,Debbie Macomber,778330443,384.0,Mira,English,0.19 x 6.63 x 0.94 Inches,,
13904,2558,2019,Misadventures of a City Girl Misadventures Series,9.99,Books > Literature & Fiction > Women's Fiction,Meredith Wild Chelle Bliss,1943893403,300.0,Waterhouse Press ,English,6 x 0.5 x 8.5 inches,11.4 ounces,4.5,Misadventures of a City Girl,9.99,Books > Literature & Fiction > Fiction > Romance > Contemporary,"Bliss, Chelle Wild, Meredith",1943893403,187.0,Ingram Pub Services,English,8.50 x 6.00 x 0.50 Inches,,
13961,2167,2026,Every Last Lie,14.84,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Mary Kubica,778319989,336.0,Park Row Books ,English,6.4 x 1.2 x 9.5 inches,1.1 pounds,3.4,Every Last Lie,14.84,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General","KUBICA, MARY",778319989,336.0,Harlequin Books,English,10.00 x 7.00 x 1.25 Inches,,
14005,1098,2035,With This Man A This Man Novel,12.74,Books > Literature & Fiction > Genre Fiction,Jodi Ellen Malpas,1538745194,496.0,Forever ,English,5.2 x 1.2 x 8 inches,13.4 ounces,,With This Man,12.74,Books > Literature & Fiction > Fiction > Romance > Contemporary,Jodi Ellen Malpas,1538745194,496.0,ForeverGrand Central Publishing,English,8.00 x 5.25 x 1.50 Inches,,
14057,554,2042,The Ex,9.48,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Alafair Burke,006239049X,304.0,Harper Paperbacks; Reprint edition ,English,5.3 x 0.7 x 8 inches,7.7 ounces,4.1,The Ex,9.48,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense","Burke, Alafair",006239049X,288.0,HarperCollins,English,8.00 x 5.00 x 0.50 Inches,,
14334,38,2066,The Handmaid's Tale Paperback ,9.59,Books > Literature & Fiction > Genre Fiction,Margaret Atwood,038549081X,311.0,Anchor; 1st Anchor Books edition ,English,5.2 x 0.7 x 8 inches,4.8 ounces,4.1,HANDMAID'S TALE,9.59,Books > Walmart Best Sellers > Best seller ranking: > # > 5401 >  > in > Books > # > 447 >  > in > Books > Literature & Fiction > # > 31 >  > in > Books > Literature & Fiction > Literary,"ATWOOD, MARGARET",038549081X,336.0,Random House Inc,English,8.00 x 5.25 x 0.75 Inches,,4.5
14347,3099,2068,The Breakdown,14.29,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",B. A. Paris,1250122465,,St. Martin's Press ,English,6.4 x 1.1 x 9.4 inches,1.2 pounds,4.0,The Breakdown,7.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Psychological",B. A. Paris,1250122465,336.0,St. Martin's Press,English,9.36 x 6.42 x 1.14 Inches (US),,
14452,217,2077,The Terminal List,17.1,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jack Carr,1501180819,,Atria/Emily Bestler Books ,English,6 x 1.2 x 9 inches,1.3 pounds,4.9,The Terminal List ,25.4,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Jack Carr,1501180819,416.0,Atria/Emily Bestler Books,English,228.60 x 6.00 x 1.00 Millimeters,,
14556,1721,2091,A Darker Shade of Magic Collector's Edition,15.04,Books > Literature & Fiction > Action & Adventure,V. E. Schwab,765399113,432.0,Tor Books; Collectors edition ,English,5.8 x 1.4 x 8.5 inches,1.2 pounds,5.0,A Darker Shade of Magic Collector's Edition ,19.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Historical,V. E. Schwab,765399113,432.0,Tom Doherty AssociatesTor Books,English,8.54 x 147.57 x 34.67 Inches (US),,
14565,921,2095,The Drums of Autumn Mass Market Paperback ,9.93,Books > Literature & Fiction > Genre Fiction,Diana Gabaldon,044022425X,1070.0,Dell; Reissue edition ,English,4.2 x 1.7 x 6.9 inches,15.2 ounces,4.7,Drums of Autumn (Outlander Volume 4) (Mass Market Paperback),9.93,Books > Literature & Fiction > Fiction > Romance > Historical > Best seller ranking: > # > 627 >  > in > Books > # > 11 >  > in > Books > Romance > # > 3 >  > in > Books > Romance > Contemporary,Diana Gabaldon,044022425X,1088.0,Bantam Dell,English,6.75 x 4.25 x 1.75 Inches,,4.8333
14688,2779,2102,Misadventures of a Good Wife Misadventures Series,9.99,Books > Literature & Fiction > United States,Meredith Wild Helen Hardt,1943893462,200.0,Waterhouse Press ,English,6 x 1 x 8.2 inches,10.6 ounces,4.3,Misadventures of a Good Wife,9.99,Books > Literature & Fiction > Fiction > Romance > Contemporary,"Hardt, Helen Wild, Meredith",1943893462,205.0,Ingram Pub Services,English,8.25 x 6.00 x 1.00 Inches,,
14819,1229,2112,Poison,17.7,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",John Lescroart,1501115707,,Atria Books ,English,6 x 1.1 x 9 inches,1.1 pounds,4.4,Poison,20.63,Books > Mother's Day Books > Mother's Day Literature & Fiction Books,John Lescroart,1501115707,304.0,Atria Books,English,228.60 x 6.00 x 1.00 Millimeters,,
14824,1367,2113,The Whispering Room,17.63,Books > Literature & Fiction > Action & Adventure,Dean Koontz,345546806,528.0,Bantam ,English,6.3 x 1.7 x 9.6 inches,1.7 pounds,4.6,The Whispering Room,17.63,Books > Literature & Fiction > Fiction > Action & Adventure,"Koontz, Dean R.",345546806,512.0,Random House Inc,English,9.25 x 6.12 x 1.28 Inches,,
14893,46,2119,High Voltage Fever,18.3,Books > Science Fiction & Fantasy > Fantasy,Karen Marie Moning,399593667,,Delacorte Press ,English,6.2 x 1.5 x 9.5 inches,1.6 pounds,4.7,High Voltage,22.56,Books > Literature & Fiction > Fiction > Romance > Fantasy,"Moning, Karen Marie",399593667,477.0,Random House Inc,English,9.75 x 6.50 x 1.50 Inches,,
15018,953,2137,The French Girl Hardcover ,17.1,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lexie Elliott,399586938,304.0,Berkley ,English,6.4 x 1 x 9.3 inches,1.1 pounds,3.9,The French Girl,17.1,Books > Women's History Month Books > Women's History Month Fiction,Lexie Elliott,399586938,304.0,BerkleyPenguin Publishing Group,English,,,
15027,1292,2139,Unraveled Steel Brothers Saga,13.02,Books > Literature & Fiction > United States,Helen Hardt,194389325X,288.0,Waterhouse Press ,English,5.2 x 1 x 8.2 inches,11.2 ounces,4.6,Unraveled,13.02,Books > Literature & Fiction > Fiction > Romance > Contemporary,"Hardt, Helen",194389325X,306.0,Ingram Pub Services,English,8.25 x 5.25 x 1.00 Inches,,
15183,1713,2157,Silence Fallen A Mercy Thompson Novel,7.99,Books > Literature & Fiction > Action & Adventure,Patricia Briggs,425281280,352.0,Ace; Reprint edition ,English,4.2 x 0.9 x 6.8 inches,5.8 ounces,4.7,SILENCE FALLEN,7.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Urban,Patricia Briggs,425281280,352.0,AcePenguin Publishing Group,,,,
15308,1174,2181,Final Girls,12.78,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Riley Sager,1101985380,352.0,Dutton; Reprint edition ,English,5.4 x 0.8 x 8.3 inches,9.6 ounces,4.2,FINAL GIRLS,12.78,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",Riley Sager,1101985380,352.0,DuttonPenguin Publishing Group,English,,,
15332,847,2187,Order to Kill,7.02,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Vince Flynn Kyle Mills,1476783497,448.0,Pocket Books; Reprint edition ,English,4.1 x 0.9 x 7.5 inches,8.2 ounces,4.5,Order to Kill ,7.02,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Kyle Mills Vince Flynn,1476783497,448.0,Pocket Books,English,190.50 x 104.78 x 22.86 Millimeters,,
15499,710,2198,Metro 2033,15.28,Books > Science Fiction & Fantasy > Science Fiction,Dmitry Glukhovsky,1481845705,460.0,CreateSpace Independent Publishing Platform ,English,6 x 1.2 x 9 inches,1.7 pounds,4.5,Metro 2033,15.28,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General,"Glukhovsky, Dmitry",1481845705,460.0,Lightning Source Inc,English,8.75 x 5.75 x 1.25 Inches,,
15506,564,2201,The Lady of the Lake The Witcher,11.55,Books > Literature & Fiction > Action & Adventure,Andrzej Sapkowski David French,031627383X,560.0,Orbit ,English,5.5 x 1.5 x 8.2 inches,13.1 ounces,4.4,The Lady of the Lake,13.15,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Andrzej Sapkowski,031627383X,560.0,Orbit,English,8.25 x 5.50 x 1.50 Inches (US),,
15560,1515,2205,"No Game No Life, Vol. 6 - light novel Paperback ",12.76,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385263,240.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.7,No Game No Life,12.71,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,316385263,240.0,Yen PressYen On,,,,
15677,498,2226,Gone Girl Paperback ,9.49,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Gillian Flynn,307588378,422.0,Broadway Books; Reprint edition ,English,5.2 x 1 x 8 inches,12 ounces,4.0,Gone Girl,9.49,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General > Best seller ranking: > # > 746 >  > in > Books > # > 51 >  > in > Books > Literature & Fiction > # > 9 >  > in > Books > Literature & Fiction > General","Flynn, Gillian",307588378,422.0,Random House Inc,English,8.00 x 5.00 x 0.75 Inches,,4.0
15681,822,2227,Stalking Jack the Ripper Hardcover ,10.96,Books > Teen & Young Adult > Science Fiction & Fantasy,Kerri Maniscalco,031627349X,336.0,jimmy patterson ,English,6.5 x 1 x 9.2 inches,14.1 ounces,4.2,Stalking Jack the Ripper,10.96,Books > Literature & Fiction > Fiction > Historical,Kerri Maniscalco,031627349X,336.0,"Little, Brown and Companyjimmy patterson",English,9.25 x 6.50 x 1.00 Inches (US),,
15683,1868,2230,House of Secrets,6.47,Books > Literature & Fiction > Genre Fiction,V.C. Andrews,1501162500,400.0,Pocket Books ,English,4.1 x 1 x 6.8 inches,4.2 ounces,4.1,House of Secrets,6.77,Books > Literature & Fiction > Fiction > Sagas,V.C. Andrews,1501162500,400.0,Pocket Books,English,171.45 x 4.12 x 1.00 Inches,,1.0
15830,919,2248,Written in My Own Heart's Blood,8.48,Books > Literature & Fiction > Genre Fiction,Diana Gabaldon,110188424X,1152.0,Dell ,English,4.2 x 1.8 x 6.8 inches,13.6 ounces,4.7,Written in My Own Heart's Blood (Outlander Volume 8) (Mass Market Paperback),8.48,Books > Literature & Fiction > Fiction > Historical > Best seller ranking: > # > 8391 >  > in > Books > # > 401 >  > in > Books > ARCHIVE > # > 35 >  > in > Books > ARCHIVE > Literature & Fiction,Diana Gabaldon,110188424X,1152.0,Bantam Dell,English,7.25 x 4.25 x 2.00 Inches,,
15944,60,2260,Night Moves,18.26,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jonathan Kellerman,345541464,,Ballantine Books ,English,6.4 x 1.2 x 9.6 inches,1.4 pounds,4.4,Night Moves,18.26,Books > Mother's Day Books > Mother's Day Literature & Fiction Books,"Kellerman, Jonathan",345541464,395.0,Random House Inc,English,9.50 x 6.50 x 1.25 Inches,,
16022,696,2271,"Perelandra Space Trilogy, Book 2",8.7,Books > Christian Books & Bibles > Literature & Fiction,C.S. Lewis,074323491X,192.0,Scribner; Reprint edition ,English,5.2 x 0.4 x 8 inches,8.8 ounces,4.5,Perelandra,8.7,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,C.S. Lewis,074323491X,192.0,Scribner,English,203.20 x 5.25 x 0.40 Millimeters,,
16085,1763,2279,Manhunt,4.07,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson James O. Born,316473499,144.0,BookShots ,English,5 x 0.5 x 7 inches,3.5 ounces,4.3,Manhunt,4.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Crime",James Patterson,316473499,144.0,"BookShotsLittle, Brown and Company",English,,,
16166,483,2290,Banana Cream Pie Murder A Hannah Swensen Mystery,6.47,"Books > Mystery, Thriller & Suspense > Mystery",Joanne Fluke,1617732222,421.0,Kensington; Reprint edition ,English,4.2 x 1 x 6.8 inches,7 ounces,3.7,BANANA CREAM PIE MURDER,7.99,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General","FLUKE, JOANNE",1617732222,0.0,Kensington,,,,
16171,47,2293,Oathbringer,21.21,Books > Literature & Fiction > Action & Adventure,Brandon Sanderson,076532637X,,Tor Books ,English,6.4 x 2.3 x 9.6 inches,3 pounds,4.6,Oathbringer ,21.21,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Brandon Sanderson,076532637X,1248.0,Tom Doherty AssociatesTor Books,English,9.12 x 155.57 x 58.55 Inches (US),,
16407,687,2325,The Family Business 4,12.5,Books > Literature & Fiction > United States,Carl Weber,1622867661,288.0,Urban Books ,English,6.2 x 1 x 9.3 inches,15.8 ounces,4.8,The Family Business 4,12.5,Books > Literature & Fiction > Fiction > African American,"Weber, Carl",1622867661,300.0,Kensington Pub Corp,English,9.25 x 6.25 x 1.00 Inches,,
16511,8,2334,Origin,16.77,Books > Literature & Fiction > Action & Adventure,Dan Brown,385514239,,Doubleday; 1st Edition edition ,English,6.3 x 1.6 x 9.6 inches,1.7 pounds,4.2,Origin,16.5,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense","Brown, Dan",385514239,461.0,Random House Inc,English,9.50 x 6.50 x 1.75 Inches,,4.0
16560,378,2341,Year One,16.45,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Nora Roberts,1250122953,,St. Martin's Press; First Edition: December 2017 edition ,English,6.4 x 1.4 x 9.6 inches,1.3 pounds,4.5,Year One ,16.45,Books > Women's History Month Books > Women's History Month Fiction,Nora Roberts,1250122953,432.0,St. Martin's Press,English,9.25 x 155.57 x 36.32 Inches (US),,
16601,37,2342,The Light We Lost Paperback ,10.07,Books > Literature & Fiction > Women's Fiction,Jill Santopolo,735212767,352.0,G.P. Putnam's Sons; Reprint edition ,English,5.1 x 0.9 x 8 inches,9.4 ounces,4.2,The Light We Lost,5.36,Books > Literature & Fiction > Fiction > Contemporary Women,Jill Santopolo,735212767,352.0,Penguin Publishing GroupG.P. Putnam's Sons,English,,,
16753,1225,2368,The Grave's a Fine and Private Place,17.68,"Books > Mystery, Thriller & Suspense > Mystery",Alan Bradley,345539990,,Delacorte Press ,English,5.2 x 1.2 x 7.8 inches,13.9 ounces,4.4,The Grave's a Fine and Private Place,14.62,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General","Bradley, Alan",345539990,363.0,Random House Inc,English,8.00 x 5.00 x 1.00 Inches,,
16779,2220,2371,The City of Brass,15.39,Books > Literature & Fiction > Genre Fiction,S. A Chakraborty,62678108,544.0,Harper Voyager ,English,6 x 1.3 x 9 inches,1.5 pounds,4.7,The City of Brass,15.39,Books > Literature & Fiction > Fiction > Action & Adventure,"Chakraborty, S. A.",62678108,532.0,HarperCollins,English,9.25 x 6.25 x 1.50 Inches,,
16868,192,2382,Darker,9.25,Books > Literature & Fiction > Women's Fiction,E L James,385543913,560.0,Vintage ,English,5.2 x 0.9 x 8 inches,1.9 pounds,4.7,Darker,9.25,Books > Literature & Fiction > Fiction > Contemporary Women,E. L. James,385543913,560.0,Vintage Books,English,8.00 x 5.25 x 1.00 Inches,,5.0
16899,19,2384,The Power Hardcover ,20.87,Books > Literature & Fiction > Genre Fiction,Naomi Alderman,316547611,,"Little, Brown and Company; F First Edition edition ",English,6 x 1.2 x 8.6 inches,1.1 pounds,4.0,The Power,20.87,Books > Women's History Month Books > Women's History Month Fiction,Naomi Alderman,316547611,400.0,"Little, Brown and Company",English,8.62 x 6.00 x 1.25 Inches (US),,
16902,486,2386,My Husband's Wife,11.59,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jane Corry,735220964,400.0,Penguin Books; Reprint edition ,English,5.4 x 0.8 x 8.4 inches,11.2 ounces,3.7,My Husband's Wife ,10.74,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Crime",Jane Corry,735220964,400.0,Penguin BooksPenguin Publishing Group,English,,,
16983,292,2401,Enigma An FBI Thriller,11.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Catherine Coulter,1501189832,496.0,Gallery Books; Reprint edition ,English,5.3 x 1.2 x 8.2 inches,13.1 ounces,4.6,Enigma,12.78,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",Catherine Coulter,1501189832,496.0,Gallery Books,English,8.25 x 5.31 x 1.70 Inches (US),,
17003,412,2411,To Be Where You Are A Mitford Novel,16.64,Books > Literature & Fiction > Genre Fiction,Jan Karon,399183736,,G.P. Putnam's Sons; First Edition edition ,English,6.3 x 1.4 x 9.3 inches,1.5 pounds,4.7,To Be Where You Are,28.0,Books > Literature & Fiction > Fiction > Family Life,Jan Karon,399183736,304.0,Penguin Publishing GroupG.P. Putnam's Sons,English,,,
17131,1731,2433,Thrice the Brinded Cat Hath Mew'd,11.0,"Books > Mystery, Thriller & Suspense > Mystery",Alan Bradley,345539974,368.0,Bantam; Reprint edition ,English,5.1 x 0.8 x 7.9 inches,9.8 ounces,4.4,Thrice the Brinded Cat Hath Mew'd,11.0,Books > Literature & Fiction > Fiction > Historical,"Bradley, Alan",345539974,350.0,Random House Inc,English,8.00 x 5.00 x 0.75 Inches,,
17180,1250,2443,Plum Tea Crazy A Tea Shop Mystery,17.1,"Books > Mystery, Thriller & Suspense > Mystery",Laura Childs,451489608,,Berkley ,English,5.4 x 1.1 x 8.4 inches,14.1 ounces,4.6,Plum Tea Crazy,17.1,Books > Summer Reading Books > Beach Reads,Laura Childs,451489608,336.0,BerkleyPenguin Publishing Group,English,,,
17224,2195,2445,Judgment Road Torpedo Ink,5.98,Books > Literature & Fiction > Women's Fiction,Christine Feehan,451488512,464.0,Berkley ,English,4.2 x 1.2 x 6.8 inches,7.8 ounces,4.4,Judgment Road,5.98,Books > Literature & Fiction > Fiction > Romance > Paranormal,"FEEHAN, CHRISTINE",451488512,464.0,Berkley Pub Group,English,4.19 x 6.75 x 0.97 Inches,,
17288,2359,2451,Leopard's Blood A Leopard Novel,4.71,Books > Science Fiction & Fantasy > Fantasy,Christine Feehan,399583971,416.0,Berkley ,English,4.2 x 1.1 x 6.8 inches,7 ounces,4.4,Leopard's Blood,4.71,Books > Literature & Fiction > Fiction > Romance > Paranormal,Christine Feehan,399583971,384.0,BerkleyPenguin Publishing Group,English,,,
17406,95,2462,The Nature of the Beast,10.87,"Books > Mystery, Thriller & Suspense > Mystery",Louise Penny,125002210X,400.0,Minotaur Books; Reprint edition ,English,5.4 x 1.1 x 8.3 inches,12 ounces,4.6,The Nature of the Beast,10.87,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Traditional",Louise Penny,125002210X,400.0,St. Martin's PressMinotaur Books,,8.31 x 5.45 x 27.43 Inches (US),,
17577,825,2489,Deep Freeze A Virgil Flowers Novel,13.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",John Sandford,399176063,400.0,G.P. Putnam's Sons; 1st Edition edition ,English,6.4 x 1.5 x 9.3 inches,1.3 pounds,4.6,Deep Freeze,13.0,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Crime",John Sandford,399176063,400.0,Penguin Publishing GroupG.P. Putnam's Sons,English,9.00 x 6.00 x 1.19 Inches (US),,
17621,2453,2497,The View from Rainshadow Bay A Lavender Tides Novel,10.87,Books > Christian Books & Bibles > Literature & Fiction,Colleen Coble,718085760,336.0,Thomas Nelson ,English,5.5 x 0.9 x 8.4 inches,10.9 ounces,4.5,The View from Rainshadow Bay,10.87,Books > Literature & Fiction > Fiction > Romance > Suspense,"Coble, Colleen",718085760,335.0,Harpercollins Christian Pub,English,9.00 x 5.00 x 1.00 Inches,,5.0
17633,519,2500,Every Breath You Take An Under Suspicion Novel,8.56,"Books > Mystery, Thriller & Suspense > Mystery",Mary Higgins Clark Alafair Burke,150117164X,,Simon & Schuster ,English,6 x 1 x 9 inches,12 ounces,4.7,Every Breath You Take,15.71,Books > Women's History Month Books > Women's History Month Fiction,Alafair Burke Mary Higgins Clark,150117164X,304.0,Simon &amp; Schuster,English,228.60 x 6.00 x 25.40 Millimeters,,
